,Unnamed: 0,Packing Type,Height,specific area,Corrugation angle,"S, Channel Side","B, Channel Base","h, Crimp height",packing element height,void fraction,LP/A,L,uG,T Corr,DelP,k OH E-3,DCO2 E9,HCO2 E-5,[OH-],CO2 in,CO2 out,Fractional Area,ReL,WeL E4,FrL,Who?,Glycerol,[alk]
20,20,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.25,0.8768115942028986,0.03606965174129353,0.7998417721518987,0.8977272727272727,0.03131313131313132,0.717065868263473,0.4904458598726116,0.5993589743589743,0.29033885926260006,0.02265011155301193,0.0007564654153467921,0.022633744855967076,Tsai,,
21,21,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.25,0.8731884057971014,0.03855721393034826,0.7966772151898733,0.8901515151515151,0.03131313131313132,0.6721556886227547,0.5086442220200182,0.516025641025641,0.3917190222250857,0.044039189058104576,0.002505791688336249,0.044032921810699586,Tsai,,
22,22,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.25,0.8623188405797101,0.04104477611940298,0.7800632911392404,0.8787878787878789,0.030808080808080802,0.6287425149700601,0.5268425841674249,0.4871794871794872,0.43516766349472247,0.08599282180618877,0.007895607772682143,0.08600823045267489,Tsai,,
23,23,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.3157894736842105,0.25,0.8659420289855074,0.05223880597014925,0.7863924050632911,0.8787878787878789,0.030976430976430974,0.6122754491017965,0.5450409463148316,0.4391025641025641,0.5075820656107837,0.17154913182655931,0.02529431232565836,0.17160493827160492,Tsai,,
24,24,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.49584487534626037,0.25,0.8731884057971014,0.09950248756218905,0.7974683544303798,0.8787878787878789,0.03131313131313132,0.5853293413173652,0.5541401273885351,0.41666666666666663,0.5510307068804203,0.2568629352992531,0.04983215923596993,0.25679012345679014,Tsai,,
25,25,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.6620498614958449,0.25,0.8731884057971014,0.304726368159204,0.7998417721518987,0.8787878787878789,0.03131313131313132,0.5703592814371259,0.5723384895359418,0.3846153846153846,0.6017207883616633,0.34110970996216894,0.07999621767292327,0.3411522633744856,Tsai,,
26,26,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.8282548476454293,0.25,0.8768115942028986,0.3843283582089552,0.8022151898734178,0.875,0.03131313131313132,0.5494011976047903,0.5905368516833485,0.375,0.6306865492080878,0.4255504898632263,0.11592832490189589,0.4255144032921811,Tsai,,
27,27,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.9944598337950138,0.25,0.8804347826086957,0.47885572139303484,0.8117088607594936,0.8787878787878789,0.03164983164983165,0.5359281437125749,0.6087352138307551,0.358974358974359,0.6596523100545123,0.5118828208361625,0.15739208548059194,0.5119341563786007,Tsai,,
28,28,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.8282548476454293,0.15,0.9094202898550724,0.28233830845771146,0.860759493670886,0.8901515151515151,0.03282828282828283,0.4805389221556886,0.6087352138307551,0.1923076923076923,0.5365478264572081,0.4300126103404792,0.1170157439364569,0.43004115226337447,Tsai,,
29,29,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.6620498614958449,0.15,0.9166666666666666,0.2064676616915423,0.8718354430379747,0.8901515151515151,0.032996632996632996,0.45808383233532934,0.5632393084622382,0.20512820512820512,0.522064946033996,0.34368027936754286,0.08061084582289253,0.3436213991769547,Tsai,,
30,30,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.49584487534626037,0.15,0.9166666666666666,0.05597014925373134,0.8726265822784809,0.8863636363636365,0.03316498316498316,0.43263473053892243,0.5177434030937214,0.22115384615384615,0.5003406253991776,0.25763895625181876,0.049973996501347456,0.25761316872427986,Tsai,,
31,31,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.3157894736842105,0.15,0.9166666666666666,0.018656716417910446,0.8773734177215189,0.8863636363636365,0.03316498316498316,0.408682634730539,0.47224749772520447,0.22435897435897434,0.49309918518757145,0.17120962265981182,0.025341591414117536,0.17119341563786009,Tsai,,
32,32,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.15,0.9239130434782611,0.011194029850746268,0.8908227848101264,0.8863636363636365,0.03350168350168349,0.3652694610778444,0.41765241128298447,0.26282051282051283,0.43516766349472247,0.0852653021631584,0.007942886861141316,0.08518518518518518,Tsai,,
33,33,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.15,0.927536231884058,0.009950248756218904,0.8979430379746836,0.8825757575757576,0.03367003367003367,0.33982035928143706,0.3721565059144676,0.30448717948717946,0.3917190222250857,0.04272965370064992,0.002505791688336249,0.04279835390946502,Tsai,,
34,34,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.15,0.9311594202898551,0.008706467661691543,0.9050632911392404,0.8825757575757576,0.033838383838383834,0.31886227544910173,0.3266606005459507,0.3782051282051282,0.3120631798974184,0.01940052381414298,0.0006146281499692685,0.01934156378600823,Tsai,,
35,35,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.375,0.9420289855072465,0.08582089552238806,0.918512658227848,0.8863636363636365,0.034175084175084164,0.2979041916167666,0.3266606005459507,0.7628205128205128,0.3048217396858123,0.019643030361819767,0.0006146281499692685,0.019753086419753086,Tsai,,
36,36,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.375,0.9384057971014493,0.0907960199004975,0.9129746835443038,0.8825757575757576,0.03400673400673401,0.2769461077844313,0.34485896269335736,0.7147435897435898,0.3844775820134796,0.04214763798622563,0.002458512599877074,0.04218106995884774,Tsai,,
37,37,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.375,0.9239130434782611,0.09950248756218905,0.8916139240506329,0.875,0.03350168350168349,0.27544910179640714,0.36305732484076403,0.6858974358974359,0.43516766349472247,0.08201571442428944,0.007801049595763794,0.08209876543209875,Tsai,,
38,38,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.3157894736842105,0.375,0.9130434782608695,0.12189054726368158,0.8710443037974682,0.8636363636363636,0.032996632996632996,0.26796407185628746,0.39035486806187425,0.6602564102564102,0.49309918518757145,0.1626733921815889,0.02486880052952579,0.16275720164609056,Tsai,,
39,39,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.49584487534626037,0.375,0.9094202898550724,0.35945273631840796,0.865506329113924,0.8598484848484849,0.03282828282828283,0.23652694610778457,0.4085532302092809,0.6153846153846154,0.587237907938451,0.24250654767678728,0.04893385655524561,0.2425925925925926,Tsai,,
40,40,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.6620498614958449,0.375,0.9057971014492755,0.44154228855721395,0.856012658227848,0.8560606060606061,0.03249158249158249,0.22455089820359286,0.4267515923566876,0.6089743589743589,0.6162036687848755,0.3227762149578039,0.07905063590373977,0.3228395061728395,Tsai,,
41,41,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.8282548476454293,0.375,0.8985507246376813,0.5298507462686567,0.8488924050632911,0.8484848484848485,0.03232323232323232,0.19610778443113774,0.4449499545040947,0.6025641025641025,0.6524108698429062,0.4020273547385779,0.11455723133657983,0.4020576131687243,Tsai,,
42,42,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.25,0.8297101449275363,0.03606965174129353,0.7262658227848101,0.8674242424242424,0.029461279461279462,0.7050898203592815,0.481346678798908,0.532051282051282,0.3772361418018735,0.01872150548064798,0.0014183726537752351,0.018724279835390947,Tsai,,
43,43,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.25,0.8297101449275363,0.03980099502487562,0.7278481012658227,0.8598484848484849,0.029461279461279462,0.6407185628742516,0.481346678798908,0.45833333333333337,0.47861630476435923,0.04239014453390241,0.005673490615100941,0.04238683127572016,Tsai,,
44,44,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.25,0.8260869565217391,0.05099502487562189,0.721518987341772,0.8522727272727273,0.02929292929292929,0.6212574850299404,0.481346678798908,0.41666666666666663,0.5365478264572081,0.08327674847220874,0.017871495437567962,0.08333333333333333,Tsai,,
45,45,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.3157894736842105,0.25,0.8260869565217391,0.05845771144278607,0.7199367088607594,0.8522727272727273,0.02912457912457912,0.6047904191616769,0.4449499545040947,0.40384615384615385,0.5582721470920265,0.16699000873023573,0.057113138858682806,0.16707818930041154,Tsai,,
46,46,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.49584487534626037,0.25,0.8297101449275363,0.1691542288557214,0.7310126582278481,0.8522727272727273,0.029461279461279462,0.5703592814371259,0.4449499545040947,0.3942307692307693,0.5727550275152388,0.2498787467261616,0.11233511417899864,0.24979423868312756,Tsai,,
47,47,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.6620498614958449,0.25,0.8442028985507247,0.48258706467661694,0.7523734177215189,0.8560606060606061,0.029966329966329964,0.5449101796407185,0.4540491355777978,0.36538461538461536,0.6306865492080878,0.33310699388883497,0.1812680251524751,0.33312757201646087,Tsai,,
48,48,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.8282548476454293,0.25,0.8550724637681161,0.6815920398009949,0.7666139240506328,0.8560606060606061,0.030471380471380472,0.5149700598802396,0.4540491355777978,0.34935897435897434,0.6668937502661183,0.4174507711708216,0.26348635998297953,0.4174897119341564,Tsai,,
49,49,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.375,0.8659420289855074,0.08208955223880597,0.7879746835443038,0.8598484848484849,0.030976430976430974,0.48203592814371277,0.36305732484076403,0.7051282051282051,0.3772361418018735,0.020128043457173343,0.0016547680960711077,0.020164609053497946,Tsai,,
50,50,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.375,0.8731884057971014,0.08582089552238806,0.8014240506329113,0.8636363636363636,0.03131313131313132,0.4491017964071857,0.36305732484076403,0.657051282051282,0.4496505439179347,0.04132311572412455,0.0056262115266417665,0.04135802469135803,Tsai,,
51,51,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.375,0.8695652173913043,0.0945273631840796,0.7943037974683542,0.8560606060606061,0.031144781144781145,0.4161676646706587,0.3721565059144676,0.625,0.5148235058223898,0.08187021049568338,0.018013332702945486,0.08189300411522633,Tsai,,
52,52,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.32963988919667586,0.375,0.8623188405797101,0.13930348258706468,0.7856012658227847,0.8484848484848485,0.030808080808080802,0.3937125748502994,0.3721565059144676,0.6025641025641025,0.5655135873036327,0.16252788825298284,0.05692402250484611,0.16255144032921812,Tsai,,
53,53,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.49584487534626037,0.375,0.8550724637681161,0.36691542288557216,0.7737341772151898,0.8409090909090909,0.030471380471380472,0.3682634730538923,0.3721565059144676,0.5673076923076923,0.6306865492080878,0.24289455815307015,0.111625927852111,0.24300411522633744,Tsai,,
54,54,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.6620498614958449,0.375,0.8550724637681161,0.6206467661691542,0.7729430379746834,0.8409090909090909,0.030471380471380472,0.3488023952095809,0.3721565059144676,0.5544871794871795,0.6741351904777244,0.3223397031719856,0.17989693158715903,0.32242798353909463,Tsai,,
55,55,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.011080332409972301,0.15,0.8985507246376813,0.009950248756218904,0.8481012658227849,0.8598484848484849,0.03232323232323232,0.28742514970059907,0.6451319381255685,0.3717948717948718,0.3772361418018735,0.015374915122708312,0.0010874190345610138,0.0154320987654321,Tsai,,
56,56,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.15,0.9057971014492755,0.011194029850746268,0.8599683544303796,0.8598484848484849,0.03265993265993265,0.2649700598802396,0.6269335759781618,0.3173076923076923,0.4424091037063286,0.04020758560481133,0.005578932438182592,0.040123456790123455,Tsai,,
57,57,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.15,0.9130434782608695,0.012437810945273632,0.8726265822784809,0.8636363636363636,0.032996632996632996,0.2455089820359282,0.6724294813466787,0.2948717948717949,0.47861630476435923,0.08085168299544088,0.017824216349108787,0.08086419753086418,Tsai,,
58,58,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.3157894736842105,0.15,0.927536231884058,0.021144278606965175,0.893987341772152,0.8674242424242424,0.03350168350168349,0.24101796407185638,0.6724294813466787,0.266025641025641,0.5075820656107837,0.1632554078960132,0.057113138858682806,0.16337448559670784,Tsai,,
59,59,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.25,0.8260869565217391,0.03606965174129353,0.7175632911392404,0.8219696969696969,0.02929292929292929,0.721556886227545,0.38125568698817114,0.5512820512820513,0.34102894074384293,0.0029585798816568047,0.00033095361921422155,0.0030864197530864196,Tsai,,
60,60,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.25,0.8369565217391305,0.03980099502487562,0.7349683544303797,0.8257575757575758,0.029629629629629634,0.6751497005988025,0.38125568698817114,0.47115384615384615,0.4424091037063286,0.007323697739838975,0.0015602099191527586,0.007407407407407408,Tsai,,
61,61,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.25,0.8297101449275363,0.04353233830845771,0.7238924050632911,0.8181818181818182,0.02929292929292929,0.6631736526946108,0.38125568698817114,0.4487179487179487,0.47861630476435923,0.015714424289455815,0.0056262115266417665,0.015843621399176958,Tsai,,
62,62,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.23268698060941828,0.25,0.8297101449275363,0.04477611940298507,0.7246835443037974,0.8143939393939394,0.02929292929292929,0.6482035928143715,0.39035486806187425,0.4326923076923077,0.5075820656107837,0.023474633815113007,0.010968748522528484,0.02345679012345679,Tsai,,
63,63,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.32963988919667586,0.25,0.8369565217391305,0.04975124378109452,0.7397151898734177,0.8181818181818182,0.029797979797979806,0.6302395209580838,0.39035486806187425,0.423076923076923,0.522064946033996,0.03147734988844699,0.017824216349108787,0.031481481481481485,Tsai,,
64,64,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.49584487534626037,0.25,0.8478260869565218,0.06716417910447761,0.7531645569620252,0.8219696969696969,0.030134680134680136,0.6062874251497008,0.39035486806187425,0.40705128205128205,0.5437892666688142,0.04724027548743816,0.034891967282870785,0.047325102880658436,Tsai,,
65,65,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.6620498614958449,0.25,0.8550724637681161,0.07587064676616916,0.7674050632911391,0.8257575757575758,0.030471380471380472,0.5883233532934133,0.39035486806187425,0.39743589743589747,0.5655135873036327,0.06348821418178291,0.05654578979717271,0.06358024691358025,Tsai,,
66,66,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.8282548476454293,0.25,0.8659420289855074,0.4962686567164179,0.7848101265822784,0.8257575757575758,0.030976430976430974,0.5553892215568863,0.3721565059144676,0.3717948717948718,0.6017207883616633,0.08002716073333979,0.08226561391896364,0.08004115226337448,Tsai,,
67,67,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.49584487534626037,0.375,0.8623188405797101,0.42786069651741293,0.7824367088607594,0.8219696969696969,0.030808080808080802,0.5074850299401199,0.38125568698817114,0.5705128205128205,0.6017207883616633,0.04748278203511495,0.034891967282870785,0.047530864197530866,Tsai,,
68,68,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.3157894736842105,0.375,0.8659420289855074,0.13059701492537315,0.7856012658227847,0.8181818181818182,0.030976430976430974,0.47904191616766467,0.38125568698817114,0.6057692307692307,0.5510307068804203,0.031428848578911636,0.017776937260649613,0.031481481481481485,Tsai,,
69,69,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.23268698060941828,0.375,0.8695652173913043,0.11567164179104478,0.7943037974683542,0.8181818181818182,0.031144781144781145,0.44760479041916157,0.38125568698817114,0.6185897435897436,0.5365478264572081,0.023280628576971576,0.010921469434069311,0.023251028806584362,Tsai,,
70,70,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.14958448753462603,0.375,0.8768115942028986,0.1044776119402985,0.8069620253164556,0.8181818181818182,0.031481481481481485,0.41916167664670656,0.3539581437670609,0.6442307692307692,0.49309918518757145,0.015326413813172957,0.005531653349723418,0.01522633744855967,Tsai,,
71,71,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.0664819944598338,0.375,0.8840579710144928,0.09577114427860696,0.8164556962025316,0.8219696969696969,0.03164983164983165,0.404191616766467,0.3539581437670609,0.6858974358974359,0.42792622328311636,0.007372199049374332,0.001702047184530282,0.007407407407407408,Tsai,,
72,72,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.375,0.8876811594202899,0.0907960199004975,0.8275316455696202,0.8219696969696969,0.03198653198653198,0.3877245508982037,0.3539581437670609,0.7532051282051282,0.3265460603206307,0.0030070811911921624,0.00037823270767339606,0.0030864197530864196,Tsai,,
73,73,M250Y,0.558139534883721,0.4170403587443946,45.0,0.16,0.024,0.011,242.4242,,242424.24,0.024930747922437674,0.15,0.8985507246376813,0.009950248756218904,0.8425632911392404,0.8257575757575758,0.03232323232323232,0.3727544910179641,0.4449499545040947,0.3782051282051282,0.34102894074384293,0.0031040838102628773,0.00037823270767339606,0.0030864197530864196,Tsai,,
